regimen_id,regimen_name,source_component_count,projected_component_count,projected_components_json,excluded_components_json,added_lexical_components_json,explicit_missing_curated_components_json,benchmark_eligible,reason
1745,pegylated liposomal doxorubicin and trabectedin,1,0,[],"[""trabectedin""]",[],"[""Pegylated Liposomal Doxorubicin""]",false,explicit_curated_component_missing_from_uotd_links
1746,pegylated liposomal doxorubicin monotherapy,0,0,[],[],[],"[""Pegylated Liposomal Doxorubicin""]",false,explicit_curated_component_missing_from_uotd_links
1747,pelf,5,0,[],"[""Cisplatin"",""Epirubicin"",""Filgrastim"",""Fluorouracil"",""folic acid""]",[],[],false,fewer_than_two_direct_lexical_components
1748,pembrolizumab monotherapy,1,0,[],"[""Pembrolizumab""]",[],[],false,fewer_than_two_direct_lexical_components
1749,pemetrexed and bevacizumab,2,2,"[""Bevacizumab"",""Pemetrexed""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1750,pemetrexed monotherapy,1,0,[],"[""Pemetrexed""]",[],[],false,fewer_than_two_direct_lexical_components
1751,pemigatinib monotherapy,1,0,[],"[""pemigatinib""]",[],[],false,fewer_than_two_direct_lexical_components
1752,pen,2,0,[],"[""Etoposide"",""mitoxantrone""]",[],[],false,fewer_than_two_direct_lexical_components
1753,penpulimab monotherapy,1,0,[],"[""penpulimab""]",[],[],false,fewer_than_two_direct_lexical_components
1754,pentostatin and alemtuzumab,2,2,"[""alemtuzumab"",""pentostatin""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1755,pentostatin monotherapy,1,0,[],"[""pentostatin""]",[],[],false,fewer_than_two_direct_lexical_components
1756,pep,2,0,[],"[""Cyclophosphamide"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
1757,pep-c,3,0,[],"[""Cyclophosphamide"",""Etoposide"",""Procarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
1758,pertuzumab and t-dm1,2,0,[],"[""Pertuzumab"",""Trastuzumab""]",[],[],false,fewer_than_two_direct_lexical_components
1759,pertuzumab and trastuzumab,2,2,"[""Pertuzumab"",""Trastuzumab""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1760,pertuzumab and trastuzumab hyaluronidase monotherapy,1,0,[],"[""hyaluronidase / pertuzumab / trastuzumab""]",[],"[""Pertuzumab"",""Trastuzumab""]",false,explicit_curated_component_missing_from_uotd_links
1761,pet,4,0,[],"[""Cisplatin"",""Epirubicin"",""Etoposide"",""Paclitaxel""]",[],[],false,fewer_than_two_direct_lexical_components
1762,pev,2,0,[],"[""Cisplatin"",""Etoposide""]",[],[],false,fewer_than_two_direct_lexical_components
1763,pexidartinib monotherapy,1,0,[],"[""pexidartinib""]",[],[],false,fewer_than_two_direct_lexical_components
1764,pf + e,5,0,[],"[""Cisplatin"",""Etoposide"",""Fluorouracil"",""folic acid"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1765,pfm,3,0,[],"[""Cisplatin"",""Fluorouracil"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1766,pft,3,0,[],"[""Fluorouracil"",""Melphalan"",""Tamoxifen""]",[],[],false,fewer_than_two_direct_lexical_components
1767,pgc,3,0,[],"[""Cisplatin"",""Gemcitabine"",""Paclitaxel""]",[],[],false,fewer_than_two_direct_lexical_components
1768,phesgo,2,0,[],"[""Pertuzumab"",""Trastuzumab""]",[],[],false,fewer_than_two_direct_lexical_components
1769,phrt,3,0,[],"[""cefixime"",""Hydroxyurea"",""Procarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
1770,pia,2,0,[],"[""Cisplatin"",""Ifosfamide""]",[],[],false,fewer_than_two_direct_lexical_components
1771,pie,3,0,[],"[""Cisplatin"",""Etoposide"",""Ifosfamide""]",[],[],false,fewer_than_two_direct_lexical_components
1772,pimitespib monotherapy,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
1773,pirarubicin monotherapy,1,0,[],"[""pirarubicin""]",[],[],false,fewer_than_two_direct_lexical_components
1774,pirtobrutinib monotherapy,1,0,[],"[""pirtobrutinib""]",[],[],false,fewer_than_two_direct_lexical_components
1775,pixantrone monotherapy,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
1776,plerixafor monotherapy,1,0,[],"[""plerixafor""]",[],[],false,fewer_than_two_direct_lexical_components
1777,plicamycin monotherapy,1,0,[],"[""plicamycin""]",[],[],false,fewer_than_two_direct_lexical_components
1778,pm,2,0,[],"[""Cisplatin"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1779,pmf,3,0,[],"[""Fluorouracil"",""Melphalan"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1780,pmfac,3,0,[],"[""Cyclophosphamide"",""Fluorouracil"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1781,pmitcebo,5,0,[],"[""Bleomycin"",""Cyclophosphamide"",""Etoposide"",""mitoxantrone"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1782,poca,1,0,[],"[""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1783,pocc,4,0,[],"[""Cyclophosphamide"",""Lomustine"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1784,pola-r-chp,3,0,[],"[""Cyclophosphamide"",""Polatuzumab Vedotin"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1785,pomalidomide and dexamethasone (pd),1,0,[],"[""Pomalidomide""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
1786,pomalidomide and prednisone,1,0,[],"[""Pomalidomide""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
1787,"pomalidomide, dexamethasone, pembrolizumab",2,0,[],"[""Pembrolizumab"",""Pomalidomide""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
1788,pomb,4,0,[],"[""Bleomycin"",""Cisplatin"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1789,pomp,3,0,[],"[""Mercaptopurine"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1790,ponatinib and blinatumomab,2,2,"[""blinatumomab"",""Ponatinib""]",[],[],[],true,at_least_two_direct_components_lexically_grounded_in_regimen_name
1791,ponatinib monotherapy,1,0,[],"[""Ponatinib""]",[],[],false,fewer_than_two_direct_lexical_components
1792,"ponatinib, vincristine, dexamethasone",2,0,[],"[""Ponatinib"",""Vincristine""]",[],"[""Dexamethasone""]",false,explicit_curated_component_missing_from_uotd_links
1793,pralatrexate monotherapy,1,0,[],"[""pralatrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1794,pralsetinib monotherapy,1,0,[],"[""pralsetinib""]",[],[],false,fewer_than_two_direct_lexical_components
1795,prednisolone and rituximab,1,0,[],"[""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1796,prednisolone monotherapy,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
1797,prednisone and rituximab,1,0,[],"[""Rituximab""]",[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
1798,prednisone monotherapy,0,0,[],[],[],"[""Prednisone""]",false,explicit_curated_component_missing_from_uotd_links
1799,prh-e,1,0,[],"[""Cisplatin""]",[],[],false,fewer_than_two_direct_lexical_components
1800,prime,3,0,[],"[""Ifosfamide"",""Methotrexate"",""Procarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
1801,procarbazine monotherapy,1,0,[],"[""Procarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
1802,promace,3,0,[],"[""Cyclophosphamide"",""Etoposide"",""Methotrexate""]",[],[],false,fewer_than_two_direct_lexical_components
1803,promace-cytabom,5,0,[],"[""Bleomycin"",""Cyclophosphamide"",""Etoposide"",""Methotrexate"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1804,promace-mopp,7,0,[],"[""Cyclophosphamide"",""Etoposide"",""folic acid"",""mechlorethamine"",""Methotrexate"",""Procarbazine"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1805,puva,1,0,[],"[""Paclitaxel""]",[],[],false,fewer_than_two_direct_lexical_components
1806,pvag,1,0,[],"[""Gemcitabine""]",[],[],false,fewer_than_two_direct_lexical_components
1807,pvd,3,0,[],"[""Bortezomib"",""Pomalidomide"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1808,quizartinib monotherapy,1,0,[],"[""Afatinib""]",[],[],false,fewer_than_two_direct_lexical_components
1809,"r, then chop",3,0,[],"[""Cyclophosphamide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1810,r-acvbp,3,0,[],"[""Bleomycin"",""Cyclophosphamide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1811,r-bac,2,0,[],"[""Bendamustine"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1812,r-bl,3,0,[],"[""Bendamustine"",""Lenalidomide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1813,r-cdop,3,0,[],"[""Cyclophosphamide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1814,r-ceop (etoposide),4,0,[],"[""Cyclophosphamide"",""Etoposide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1815,r-ceop70,4,0,[],"[""Cyclophosphamide"",""Epirubicin"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1816,r-ceop90,4,0,[],"[""Cyclophosphamide"",""Epirubicin"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1817,r-chmp,3,0,[],"[""Cyclophosphamide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1818,r-choep-14,4,0,[],"[""Cyclophosphamide"",""Etoposide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1819,r-chop,4,0,[],"[""Cyclophosphamide"",""hyaluronidase / rituximab"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1820,r-chop-14,4,0,[],"[""Cyclophosphamide"",""hyaluronidase / rituximab"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1821,r-chop/r-dhaox,4,0,[],"[""Cyclophosphamide"",""Oxaliplatin"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1822,r-chop/r-dhap,4,0,[],"[""Cisplatin"",""Cyclophosphamide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1823,r-chvp plus i,3,0,[],"[""Cyclophosphamide"",""Etoposide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1824,r-cmd,3,0,[],"[""cladribine"",""mitoxantrone"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1825,r-codox-m,4,0,[],"[""Cyclophosphamide"",""Methotrexate"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1826,r-codox-m/r-ivac,6,0,[],"[""Cyclophosphamide"",""Etoposide"",""Ifosfamide"",""Methotrexate"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1827,r-copadm,4,0,[],"[""Cyclophosphamide"",""Methotrexate"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1828,r-cp,2,0,[],"[""Cyclophosphamide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1829,r-cvep,4,0,[],"[""Cyclophosphamide"",""Etoposide"",""Rituximab"",""vorinostat""]",[],[],false,fewer_than_two_direct_lexical_components
1830,r-cvp,3,0,[],"[""Cyclophosphamide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1831,r-dexabeam,4,0,[],"[""Carmustine"",""Etoposide"",""Melphalan"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1832,r-dhac,2,0,[],"[""Carboplatin"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1833,r-dhaox,2,0,[],"[""Oxaliplatin"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1834,r-dhap,2,0,[],"[""Cisplatin"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1835,r-dhap/r-vim,5,0,[],"[""Cisplatin"",""Etoposide"",""Ifosfamide"",""Methotrexate"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1836,r-dhax,2,0,[],"[""Oxaliplatin"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1837,r-epoch,4,0,[],"[""Cyclophosphamide"",""Etoposide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1838,r-eshap,3,0,[],"[""Cisplatin"",""Etoposide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1839,r-fm,3,0,[],"[""fludarabine"",""mitoxantrone"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1840,r-fnd,3,0,[],"[""fludarabine"",""mitoxantrone"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1841,r-gcvp,4,0,[],"[""Cyclophosphamide"",""Gemcitabine"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1842,r-gdp,3,0,[],"[""Cisplatin"",""Gemcitabine"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1843,r-gemox,3,0,[],"[""Gemcitabine"",""Oxaliplatin"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1844,r-hidac,1,0,[],"[""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1845,r-hyper-cvad/r-ma,4,0,[],"[""Cyclophosphamide"",""Methotrexate"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1846,r-hypercvad,4,0,[],"[""Cyclophosphamide"",""Mesna"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1847,r-ice,4,0,[],"[""Carboplatin"",""Etoposide"",""Ifosfamide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1848,r-ife,3,0,[],"[""Etoposide"",""Ifosfamide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1849,r-ino,2,0,[],"[""inotuzumab ozogamicin"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1850,r-mcp,6,0,[],"[""Chlorambucil"",""Lomustine"",""Methotrexate"",""mitoxantrone"",""Procarbazine"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1851,r-megachop,3,0,[],"[""Cyclophosphamide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1852,r-megachop-14,3,0,[],"[""Cyclophosphamide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1853,r-miniceop,3,0,[],"[""Cyclophosphamide"",""Epirubicin"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1854,r-minichop,4,0,[],"[""Cyclophosphamide"",""hyaluronidase / rituximab"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1855,r-mp,3,0,[],"[""Methotrexate"",""Procarbazine"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1856,r-mpv,5,0,[],"[""folic acid"",""Methotrexate"",""Procarbazine"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1857,r-nimp,4,0,[],"[""Ifosfamide"",""mitoxantrone"",""Rituximab"",""Vinorelbine""]",[],[],false,fewer_than_two_direct_lexical_components
1858,r-tbi/cy,2,0,[],"[""Cyclophosphamide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1859,r-thp-cop,4,0,[],"[""Cyclophosphamide"",""pirarubicin"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1860,r-vad plus c,3,0,[],"[""Chlorambucil"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1861,r2-chop,4,0,[],"[""Cyclophosphamide"",""Lenalidomide"",""Rituximab"",""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1862,rabvd,3,0,[],"[""Bleomycin"",""Dacarbazine"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1863,radioiodine and selumetinib,1,0,[],"[""selumetinib""]",[],[],false,fewer_than_two_direct_lexical_components
1864,radotinib monotherapy,0,0,[],[],[],[],false,fewer_than_two_direct_lexical_components
1865,raltitrexed monotherapy,1,0,[],"[""raltitrexed""]",[],[],false,fewer_than_two_direct_lexical_components
1866,ramucirumab monotherapy,1,0,[],"[""Ramucirumab""]",[],[],false,fewer_than_two_direct_lexical_components
1867,ravulizumab monotherapy,1,0,[],"[""ravulizumab""]",[],[],false,fewer_than_two_direct_lexical_components
1868,rcc,3,0,[],"[""cladribine"",""Cyclophosphamide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1869,regorafenib monotherapy,1,0,[],"[""Regorafenib""]",[],[],false,fewer_than_two_direct_lexical_components
1870,relugolix monotherapy,1,0,[],"[""relugolix""]",[],[],false,fewer_than_two_direct_lexical_components
1871,repotrectinib monotherapy,1,0,[],"[""repotrectinib""]",[],[],false,fewer_than_two_direct_lexical_components
1872,rice,4,0,[],"[""Carboplatin"",""Etoposide"",""Ifosfamide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1873,ricer,5,0,[],"[""Carboplatin"",""Etoposide"",""Ifosfamide"",""Lenalidomide"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1874,ridd,3,0,[],"[""aldesleukin"",""Cisplatin"",""Dacarbazine""]",[],[],false,fewer_than_two_direct_lexical_components
1875,ripad plus c,3,0,[],"[""Bortezomib"",""Chlorambucil"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1876,ripretinib monotherapy,1,0,[],"[""ripretinib""]",[],[],false,fewer_than_two_direct_lexical_components
1877,rituximab and hyaluronidase monotherapy,2,0,[],"[""hyaluronidase / rituximab"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1878,rituximab monotherapy,1,0,[],"[""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
1879,rivaroxaban monotherapy,1,0,[],"[""rivaroxaban""]",[],[],false,fewer_than_two_direct_lexical_components
1880,roap,1,0,[],"[""Vincristine""]",[],[],false,fewer_than_two_direct_lexical_components
1881,romidepsin monotherapy,1,0,[],"[""romidepsin""]",[],[],false,fewer_than_two_direct_lexical_components
1882,romiplostim monotherapy,1,0,[],"[""romiplostim""]",[],[],false,fewer_than_two_direct_lexical_components
1883,ropeginterferon alfa-2b monotherapy,1,0,[],"[""ropeginterferon alfa-2b""]",[],[],false,fewer_than_two_direct_lexical_components
1884,"rt, then carmustine",1,0,[],"[""Carmustine""]",[],[],false,fewer_than_two_direct_lexical_components
1885,"rt, then temozolomide",1,0,[],"[""Temozolomide""]",[],[],false,fewer_than_two_direct_lexical_components
1886,rt-pepc,5,0,[],"[""Cyclophosphamide"",""Etoposide"",""Procarbazine"",""Rituximab"",""Thalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1887,rtog chemoradiation,3,0,[],"[""Azacitidine"",""Fluorouracil"",""Gemcitabine""]",[],[],false,fewer_than_two_direct_lexical_components
1888,rucaparib monotherapy,1,0,[],"[""Rucaparib""]",[],[],false,fewer_than_two_direct_lexical_components
1889,ruxolitinib monotherapy,1,0,[],"[""ruxolitinib""]",[],[],false,fewer_than_two_direct_lexical_components
1890,rvd,2,0,[],"[""Bortezomib"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1891,rvdc,3,0,[],"[""Bortezomib"",""Cyclophosphamide"",""Lenalidomide""]",[],[],false,fewer_than_two_direct_lexical_components
1892,rvr,3,0,[],"[""Bortezomib"",""Everolimus"",""Rituximab""]",[],[],false,fewer_than_two_direct_lexical_components
